"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","CLOC","DLOC","HNDB","LDC","LLDC","LLOC","LOC","MI","McCC","NOI","NOS","NUMPAR","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Size Metric Rules"
"L16646","OfficialsCard(Context context, Official official)","com.whatEver.iitnstu.cards.OfficialsCard.<init>(LContext;LOfficial;)V","L16629","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\OfficialsCard.java","55","5","70","6","0","0","0","0","0","0","7","7","0","0","0","12","16","0","1","2","10","2","7","12","16","10","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L16665","void setData()","com.whatEver.iitnstu.cards.OfficialsCard.setData()V","L16629","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\OfficialsCard.java","72","5","88","6","0","0","0","0","0","0","0","0","0","0","0","11","17","0","1","5","7","0","0","14","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16692","StudentCard(Context context)","com.whatEver.iitnstu.cards.StudentCard.<init>(LContext;)V","L16679","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\StudentCard.java","44","5","47","6","0","0","0","0","0","0","5","5","0","0","0","4","4","0","1","1","2","1","5","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16696","StudentCard(Context context, Student student)","com.whatEver.iitnstu.cards.StudentCard.<init>(LContext;LStudent;)V","L16679","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\StudentCard.java","58","5","76","6","0","0","0","0","0","0","7","7","0","0","0","15","19","0","1","2","13","2","7","15","19","13","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L16716","void setData()","com.whatEver.iitnstu.cards.StudentCard.setData()V","L16679","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\StudentCard.java","79","5","94","6","0","0","0","0","0","0","0","0","0","0","0","11","16","0","1","5","7","0","0","14","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16743","TeacherCard(Context context)","com.whatEver.iitnstu.cards.TeacherCard.<init>(LContext;)V","L16730","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\TeacherCard.java","41","5","44","6","0","0","0","0","0","0","5","5","0","0","0","4","4","0","1","1","2","1","5","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16747","TeacherCard(Context context, Teacher teacher)","com.whatEver.iitnstu.cards.TeacherCard.<init>(LContext;LTeacher;)V","L16730","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\TeacherCard.java","54","5","69","6","0","0","0","0","0","0","7","7","0","0","0","12","16","0","1","2","10","2","7","12","16","10","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L16765","void setData()","com.whatEver.iitnstu.cards.TeacherCard.setData()V","L16730","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\cards\TeacherCard.java","71","5","86","6","0","0","0","0","0","0","0","0","0","0","0","11","16","0","1","5","7","0","0","14","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16797","<lambda>()","com.whatEver.iitnstu.CourseCoordinatorActivity.fetchingData()V.<lambda>#49","L16794","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\CourseCoordinatorActivity.java","49","74","66","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16851","<lambda>()","com.whatEver.iitnstu.DirectorProfileActivity.fetchingData()V.<lambda>#54","L16848","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\DirectorProfileActivity.java","54","106","66","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L16946","<lambda>()","com.whatEver.iitnstu.MainActivity.onCreate(LBundle;)V.<lambda>#33","L16942","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\MainActivity.java","33","35","56","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0"
"L16960","Batch(String name, String description, String session, String icon)","com.whatEver.iitnstu.models.Batch.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","23","5","28","6","0","0","0","0","0","0","8","8","0","0","0","6","6","0","1","0","4","4","8","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16530","String getName()","com.whatEver.iitnstu.models.Batch.getName()Ljava/lang/String;","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","34","5","36","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16971","void setName(String name)","com.whatEver.iitnstu.models.Batch.setName(Ljava/lang/String;)V","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","42","5","44","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16521","String getDescription()","com.whatEver.iitnstu.models.Batch.getDescription()Ljava/lang/String;","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","50","5","52","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16975","void setDescription(String description)","com.whatEver.iitnstu.models.Batch.setDescription(Ljava/lang/String;)V","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","58","5","60","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16523","String getSession()","com.whatEver.iitnstu.models.Batch.getSession()Ljava/lang/String;","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","66","5","68","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16979","void setSession(String session)","com.whatEver.iitnstu.models.Batch.setSession(Ljava/lang/String;)V","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","74","5","76","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16532","String getIcon()","com.whatEver.iitnstu.models.Batch.getIcon()Ljava/lang/String;","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","82","5","84","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16983","void setIcon(String icon)","com.whatEver.iitnstu.models.Batch.setIcon(Ljava/lang/String;)V","L16492","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Batch.java","90","5","92","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16805","CourseCo(String name, String designation, String phnNo, String email, String info, String imageLink)","com.whatEver.iitnstu.models.CourseCo.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","28","5","35","6","0","0","0","0","0","0","10","10","0","0","0","8","8","0","1","0","6","6","10","8","8","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L16580","String getName()","com.whatEver.iitnstu.models.CourseCo.getName()Ljava/lang/String;","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","42","5","44","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17007","void setName(String name)","com.whatEver.iitnstu.models.CourseCo.setName(Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","50","5","52","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16582","String getDesignation()","com.whatEver.iitnstu.models.CourseCo.getDesignation()Ljava/lang/String;","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","58","5","60","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17011","void setDesignation(String designation)","com.whatEver.iitnstu.models.CourseCo.setDesignation(Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","66","5","68","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16584","String getPhnNo()","com.whatEver.iitnstu.models.CourseCo.getPhnNo()Ljava/lang/String;","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","74","5","76","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17015","void setPhnNo(String phnNo)","com.whatEver.iitnstu.models.CourseCo.setPhnNo(Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","82","5","84","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16586","String getEmail()","com.whatEver.iitnstu.models.CourseCo.getEmail()Ljava/lang/String;","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","90","5","92","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17019","void setEmail(String email)","com.whatEver.iitnstu.models.CourseCo.setEmail(Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","98","5","100","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16588","String getInfo()","com.whatEver.iitnstu.models.CourseCo.getInfo()Ljava/lang/String;","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","106","5","108","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17023","void setInfo(String info)","com.whatEver.iitnstu.models.CourseCo.setInfo(Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","114","5","116","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16590","String getImageLink()","com.whatEver.iitnstu.models.CourseCo.getImageLink()Ljava/lang/String;","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","122","5","124","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17027","void setImageLink(String imageLink)","com.whatEver.iitnstu.models.CourseCo.setImageLink(Ljava/lang/String;)V","L16542","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\CourseCo.java","130","5","132","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17035","Notice(String date, String about, String description, String pdf)","com.whatEver.iitnstu.models.Notice.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","23","5","28","6","0","0","0","0","0","0","8","8","0","0","0","6","6","0","1","0","4","4","8","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16623","String getDate()","com.whatEver.iitnstu.models.Notice.getDate()Ljava/lang/String;","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","35","5","37","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17046","void setDate(String date)","com.whatEver.iitnstu.models.Notice.setDate(Ljava/lang/String;)V","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","43","5","45","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16625","String getAbout()","com.whatEver.iitnstu.models.Notice.getAbout()Ljava/lang/String;","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","51","5","53","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17050","void setAbout(String about)","com.whatEver.iitnstu.models.Notice.setAbout(Ljava/lang/String;)V","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","59","5","61","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16627","String getDescription()","com.whatEver.iitnstu.models.Notice.getDescription()Ljava/lang/String;","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","67","5","69","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17054","void setDescription(String description)","com.whatEver.iitnstu.models.Notice.setDescription(Ljava/lang/String;)V","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","75","5","77","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17057","String getPdf()","com.whatEver.iitnstu.models.Notice.getPdf()Ljava/lang/String;","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","83","5","85","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17059","void setPdf(String pdf)","com.whatEver.iitnstu.models.Notice.setPdf(Ljava/lang/String;)V","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","91","5","93","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17062","String toString()","com.whatEver.iitnstu.models.Notice.toString()Ljava/lang/String;","L16598","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Notice.java","95","5","102","6","0","0","0","0","0","0","0","0","0","0","0","8","8","0","1","0","1","0","0","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17069","Official(String name, String contactInfo, String phnNo, String email, String imageLink)","com.whatEver.iitnstu.models.Official.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","25","5","31","6","0","0","0","0","0","0","9","9","0","0","0","7","7","0","1","0","5","5","9","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16667","String getName()","com.whatEver.iitnstu.models.Official.getName()Ljava/lang/String;","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","37","5","39","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17082","void setName(String name)","com.whatEver.iitnstu.models.Official.setName(Ljava/lang/String;)V","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","45","5","47","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16669","String getContactInfo()","com.whatEver.iitnstu.models.Official.getContactInfo()Ljava/lang/String;","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","53","5","55","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17086","void setContactInfo(String contactInfo)","com.whatEver.iitnstu.models.Official.setContactInfo(Ljava/lang/String;)V","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","61","5","63","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16675","String getPhnNo()","com.whatEver.iitnstu.models.Official.getPhnNo()Ljava/lang/String;","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","69","5","71","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17090","void setPhnNo(String phnNo)","com.whatEver.iitnstu.models.Official.setPhnNo(Ljava/lang/String;)V","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","77","5","79","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16671","String getEmail()","com.whatEver.iitnstu.models.Official.getEmail()Ljava/lang/String;","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","85","5","87","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17094","void setEmail(String email)","com.whatEver.iitnstu.models.Official.setEmail(Ljava/lang/String;)V","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","93","5","95","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16673","String getImageLink()","com.whatEver.iitnstu.models.Official.getImageLink()Ljava/lang/String;","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","101","5","103","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17098","void setImageLink(String imageLink)","com.whatEver.iitnstu.models.Official.setImageLink(Ljava/lang/String;)V","L16633","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Official.java","109","5","111","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17107","Student(String name, String id, String phone, String email, String imageLink)","com.whatEver.iitnstu.models.Student.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L16683","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Student.java","25","5","31","6","0","0","0","0","0","0","9","9","0","0","0","7","7","0","1","0","5","5","9","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16718","String getName()","com.whatEver.iitnstu.models.Student.getName()Ljava/lang/String;","L16683","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Student.java","38","5","40","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16720","String getId()","com.whatEver.iitnstu.models.Student.getId()Ljava/lang/String;","L16683","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Student.java","46","5","48","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16722","String getPhone()","com.whatEver.iitnstu.models.Student.getPhone()Ljava/lang/String;","L16683","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Student.java","54","5","56","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16724","String getEmail()","com.whatEver.iitnstu.models.Student.getEmail()Ljava/lang/String;","L16683","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Student.java","62","5","64","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16726","String getImageLink()","com.whatEver.iitnstu.models.Student.getImageLink()Ljava/lang/String;","L16683","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Student.java","70","5","72","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17130","Teacher(String name, String designation, String phnNo, String email, String imageLink)","com.whatEver.iitnstu.models.Teacher.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","25","5","31","6","0","0","0","0","0","0","9","9","0","0","0","7","7","0","1","0","5","5","9","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16767","String getName()","com.whatEver.iitnstu.models.Teacher.getName()Ljava/lang/String;","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","38","5","40","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17143","void setName(String name)","com.whatEver.iitnstu.models.Teacher.setName(Ljava/lang/String;)V","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","46","5","48","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16769","String getDesignation()","com.whatEver.iitnstu.models.Teacher.getDesignation()Ljava/lang/String;","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","54","5","56","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","0","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17147","void setDesignation(String designation)","com.whatEver.iitnstu.models.Teacher.setDesignation(Ljava/lang/String;)V","L16734","L103","C:\Users\arnab\AndroidStudioProjects\IITNSTU\app\src\main\java\com\whatEver\iitnstu\models\Teacher.java","62","5","64","6","0","0","0","0","0","0","4","4","0","0","0","3","3","0","1","0","1","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
